Nr;Sekunden;DemandHeat;DemandPower;ProductionPV
9051;8145000;72;12;3,12
9052;8145900;4;12;3,12
9053;8146800;24;76;30,76
9054;8147700;48;76;30,76
9055;8148600;32;13;30,76
9056;8149500;12;76;30,76
9057;8150400;8;52;37,52
9058;8151300;44;52;37,52
9059;8152200;96;52;37,52
9060;8153100;88;52;37,52
9061;8154000;28;13;44
9062;8154900;8;13;44
9063;8155800;36;14;44
9064;8156700;24;16;44
9065;8157600;92;36;57,36
9066;8158500;72;36;57,36
9067;8159400;64;36;57,36
9068;8160300;64;36;57,36
9069;8161200;92;96;38,96
9070;8162100;2;96;38,96
9071;8163000;52;96;38,96
9072;8163900;96;96;38,96
9073;8164800;16;20;22,28
9074;8165700;44;28;22,28
9075;8166600;92;28;22,28
9076;8167500;76;28;22,28
9077;8168400;77;20;17,08
9078;8169300;48;8;17,08
9079;8170200;24;8;17,08
9080;8171100;12;8;17,08
9081;8172000;83;20;16,96
9082;8172900;72;96;16,96
9083;8173800;12;96;16,96
9084;8174700;72;96;16,96
9085;8175600;4;92;22,92
9086;8176500;6;92;22,92
9087;8177400;24;92;22,92
9088;8178300;4;92;22,92
9089;8179200;2;92;11,92
9090;8180100;92;92;11,92
9091;8181000;48;92;11,92
9092;8181900;52;20;11,92
9093;8182800;92;72;5,72
9094;8183700;4;20;5,72
9095;8184600;28;72;5,72
9096;8185500;28;72;5,72
9097;8186400;28;24;0,24
9098;8187300;32;24;0,24
9099;8188200;36;24;0,24
9100;8189100;36;24;0,24
9101;8190000;24;12;0
9102;8190900;24;11;0
9103;8191800;28;10;0
9104;8192700;28;10;0
9105;8193600;28;10;0
9106;8194500;28;8;0
9107;8195400;32;10;0
9108;8196300;44;10;0
9109;8197200;12;10;0
9110;8198100;44;10;0
9111;8199000;56;8;0
9112;8199900;64;7;0
9113;8200800;92;6;0
9114;8201700;28;64;0
9115;8202600;14;28;0
9116;8203500;39;28;0
9117;8204400;21;28;0
9118;8205300;24;28;0
9119;8206200;48;3;0
9120;8207100;48;3;0
9121;8208000;48;3;0
9122;8208900;48;3;0
9123;8209800;48;3;0
9124;8210700;48;3;0
9125;8211600;48;28;0
9126;8212500;48;3;0
9127;8213400;48;3;0
9128;8214300;48;3;0
9129;8215200;48;3;0
9130;8216100;48;3;0
9131;8217000;48;3;0
9132;8217900;48;3;0
9133;8218800;48;3;0
9134;8219700;48;3;0
9135;8220600;48;28;0
9136;8221500;48;28;0
9137;8222400;48;3;0
9138;8223300;48;3;0
9139;8224200;68;3;0
9140;8225100;72;3;0
9141;8226000;64;3;0
9142;8226900;54;28;0
9143;8227800;56;5;0
9144;8228700;76;7;0
9145;8229600;4;8;1,8
9146;8230500;56;8;1,8
9147;8231400;16;8;1,8
9148;8232300;92;8;1,8
9149;8233200;2;68;22,68
9150;8234100;64;68;22,68
9151;8235000;56;13;22,68
9152;8235900;4;68;22,68
9153;8236800;4;28;60,28
9154;8237700;8;28;60,28
9155;8238600;88;28;60,28
9156;8239500;76;28;60,28
9157;8240400;24;44;106,44
9158;8241300;84;44;106,44
9159;8242200;8;44;106,44
9160;8243100;28;44;106,44
9161;8244000;32;48;129,48
9162;8244900;64;48;129,48
9163;8245800;74;20;129,48
9164;8246700;76;48;129,48
9165;8247600;6;56;137,56
9166;8248500;36;56;137,56
9167;8249400;28;56;137,56
9168;8250300;24;56;137,56
9169;8251200;16;20;101,88
9170;8252100;16;88;101,88
9171;8253000;12;88;101,88
9172;8253900;12;88;101,88
9173;8254800;12;12;76,12
9174;8255700;12;12;76,12
9175;8256600;12;12;76,12
9176;8257500;12;12;76,12
9177;8258400;8;6;81,6
9178;8259300;4;6;81,6
9179;8260200;4;6;81,6
9180;8261100;4;6;81,6
9181;8262000;67;20;63,96
9182;8262900;53;20;63,96
9183;8263800;4;96;63,96
9184;8264700;4;96;63,96
9185;8265600;24;68;33,68
9186;8266500;12;68;33,68
9187;8267400;16;68;33,68
9188;8268300;2;68;33,68
9189;8269200;8;44;15,44
9190;8270100;8;20;15,44
9191;8271000;4;44;15,44
9192;8271900;4;44;15,44
9193;8272800;59;17;0,28
9194;8273700;53;16;0,28
9195;8274600;63;14;0,28
9196;8275500;53;13;0,28
9197;8276400;43;24;0
9198;8277300;51;16;0
9199;8278200;56;8;0
9200;8279100;51;8;0
9201;8280000;66;8;0
9202;8280900;61;11;0
9203;8281800;73;8;0
9204;8282700;59;8;0
9205;8283600;12;10;0
9206;8284500;12;10;0
9207;8285400;12;8;0
9208;8286300;12;7;0
9209;8287200;28;6;0
9210;8288100;28;64;0
9211;8289000;14;28;0
9212;8289900;39;28;0
9213;8290800;21;28;0
9214;8291700;24;28;0
9215;8292600;34;28;0
9216;8293500;14;28;0
9217;8294400;21;28;0
9218;8295300;12;28;0
9219;8296200;13;28;0
9220;8297100;13;28;0
9221;8298000;15;11;0
9222;8298900;14;28;0
9223;8299800;20;28;0
9224;8300700;12;28;0
9225;8301600;13;28;0
9226;8302500;13;28;0
9227;8303400;12;28;0
9228;8304300;12;28;0
9229;8305200;20;28;0
9230;8306100;12;28;0
9231;8307000;13;0;0
9232;8307900;13;0;0
9233;8308800;22;28;0
9234;8309700;14;28;0
9235;8310600;28;28;0
9236;8311500;29;28;0
9237;8312400;21;28;0
9238;8313300;54;28;0
9239;8314200;72;5;0
9240;8315100;56;7;0
9241;8316000;84;4;0,04
9242;8316900;8;4;0,04
9243;8317800;16;4;0,04
9244;8318700;48;4;0,04
9245;8319600;8;36;10,36
9246;8320500;64;36;10,36
9247;8321400;2;13;10,36
9248;8322300;88;36;10,36
9249;8323200;84;24;26,24
9250;8324100;4;24;26,24
9251;8325000;24;24;26,24
9252;8325900;48;24;26,24
9253;8326800;44;16;51,16
9254;8327700;68;16;51,16
9255;8328600;12;16;51,16
9256;8329500;24;16;51,16
9257;8330400;2;36;38,36
9258;8331300;24;36;38,36
9259;8332200;4;36;38,36
9260;8333100;36;36;38,36
9261;8334000;84;6;20,6
9262;8334900;78;20;20,6
9263;8335800;36;6;20,6
9264;8336700;84;6;20,6
9265;8337600;12;20;22,32
9266;8338500;48;32;22,32
9267;8339400;8;32;22,32
9268;8340300;92;32;22,32
9269;8341200;6;64;23,64
9270;8342100;52;64;23,64
9271;8343000;24;64;23,64
9272;8343900;96;64;23,64
9273;8344800;8;16;20,16
9274;8345700;8;16;20,16
9275;8346600;6;16;20,16
9276;8347500;6;16;20,16
9277;8348400;16;24;23,24
9278;8349300;64;24;23,24
9279;8350200;28;24;23,24
9280;8351100;6;24;23,24
9281;8352000;76;92;16,92
9282;8352900;56;92;16,92
9283;8353800;28;92;16,92
9284;8354700;52;20;16,92
9285;8355600;6;12;6,12
9286;8356500;6;20;6,12
9287;8357400;6;12;6,12
9288;8358300;68;12;6,12
9289;8359200;28;16;0,16
9290;8360100;36;16;0,16
9291;8361000;52;16;0,16
9292;8361900;68;16;0,16
9293;8362800;44;12;0
9294;8363700;44;11;0
9295;8364600;48;10;0
9296;8365500;48;10;0
9297;8366400;44;10;0
9298;8367300;48;8;0
9299;8368200;52;10;0
9300;8369100;56;10;0
9301;8370000;52;10;0
9302;8370900;56;10;0
9303;8371800;68;8;0
9304;8372700;38;36;0
9305;8373600;4;6;0
9306;8374500;28;64;0
9307;8375400;14;28;0
9308;8376300;39;28;0
9309;8377200;48;3;0
9310;8378100;48;3;0
9311;8379000;48;3;0
9312;8379900;48;3;0
9313;8380800;48;3;0
9314;8381700;48;3;0
9315;8382600;48;3;0
9316;8383500;48;3;0
9317;8384400;48;3;0
9318;8385300;48;3;0
9319;8386200;48;3;0
9320;8387100;48;3;0
9321;8388000;48;3;0
9322;8388900;48;3;0
9323;8389800;48;3;0
9324;8390700;48;3;0
9325;8391600;48;3;0
9326;8392500;48;3;0
9327;8393400;48;3;0
9328;8394300;48;3;0
9329;8395200;48;3;0
9330;8396100;48;3;0
9331;8397000;8;3;0
9332;8397900;8;3;0
9333;8398800;8;3;0
9334;8399700;24;3;0
9335;8400600;84;4;0
9336;8401500;2;5;0
9337;8402400;23;6;9,44
9338;8403300;88;44;9,44
9339;8404200;48;44;9,44
9340;8405100;48;44;9,44
9341;8406000;48;92;29,92
9342;8406900;8;92;29,92
9343;8407800;76;92;29,92
9344;8408700;8;92;29,92
9345;8409600;6;92;39,92
9346;8410500;76;92;39,92
9347;8411400;84;92;39,92
9348;8412300;42;8;39,92
9349;8413200;8;88;41,88
9350;8414100;8;88;41,88
9351;8415000;28;88;41,88
9352;8415900;64;88;41,88
9353;8416800;4;84;38,84
9354;8417700;48;84;38,84
9355;8418600;96;84;38,84
9356;8419500;44;84;38,84
9357;8420400;74;14;32,12
9358;8421300;4;12;32,12
9359;8422200;48;12;32,12
9360;8423100;32;12;32,12
9361;8424000;12;48;33,48
9362;8424900;88;48;33,48
9363;8425800;4;48;33,48
9364;8426700;52;48;33,48
9365;8427600;88;88;25,88
9366;8428500;56;88;25,88
9367;8429400;68;88;25,88
9368;8430300;68;88;25,88
9369;8431200;76;16;41,16
9370;8432100;64;16;41,16
9371;8433000;84;16;41,16
9372;8433900;16;16;41,16
9373;8434800;56;72;40,72
9374;8435700;44;72;40,72
9375;8436600;8;72;40,72
9376;8437500;8;72;40,72
9377;8438400;96;88;21,88
9378;8439300;96;88;21,88
9379;8440200;88;88;21,88
9380;8441100;8;88;21,88
9381;8442000;52;16;16,16
9382;8442900;92;16;16,16
9383;8443800;72;16;16,16
9384;8444700;2;16;16,16
9385;8445600;68;32;0,32
9386;8446500;84;32;0,32
9387;8447400;92;32;0,32
9388;8448300;24;32;0,32
9389;8449200;68;10;0
9390;8450100;36;10;0
9391;8451000;2;10;0
9392;8451900;32;10;0
9393;8452800;8;10;0
9394;8453700;16;8;0
9395;8454600;6;10;0
9396;8455500;4;10;0
9397;8456400;84;8;0
9398;8457300;48;10;0
9399;8458200;32;8;0
9400;8459100;68;7;0
9401;8460000;64;6;0
9402;8460900;48;4;0
9403;8461800;48;3;0
9404;8462700;48;3;0
9405;8463600;48;3;0
9406;8464500;48;3;0
9407;8465400;48;3;0
9408;8466300;48;3;0
9409;8467200;48;3;0
9410;8468100;48;3;0
9411;8469000;48;3;0
9412;8469900;48;3;0
9413;8470800;48;3;0
9414;8471700;48;3;0
9415;8472600;52;3;0
9416;8473500;52;3;0
9417;8474400;56;3;0
9418;8475300;56;3;0
9419;8476200;56;3;0
9420;8477100;6;3;0
9421;8478000;6;3;0
9422;8478900;6;3;0
9423;8479800;64;3;0
9424;8480700;64;3;0
9425;8481600;6;3;0
9426;8482500;6;3;0
9427;8483400;48;3;0
9428;8484300;8;3;0
9429;8485200;32;3;0
9430;8486100;4;3;0
9431;8487000;12;3;0
9432;8487900;2;3;0
9433;8488800;8;3;0
9434;8489700;8;3;0
9435;8490600;8;3;0
9436;8491500;84;3;0
9437;8492400;88;6;3,6
9438;8493300;84;6;3,6
9439;8494200;68;6;3,6
9440;8495100;6;6;3,6
9441;8496000;52;44;12,44
9442;8496900;72;44;12,44
9443;8497800;41;3;12,44
9444;8498700;4;44;12,44
9445;8499600;84;68;17,68
9446;8500500;76;68;17,68
9447;8501400;64;68;17,68
9448;8502300;96;68;17,68
9449;8503200;4;72;24,72
9450;8504100;4;72;24,72
9451;8505000;88;72;24,72
9452;8505900;16;72;24,72
9453;8506800;4;12;36,12
9454;8507700;8;12;36,12
9455;8508600;76;12;36,12
9456;8509500;72;12;36,12
9457;8510400;16;4;38,4
9458;8511300;68;4;38,4
9459;8512200;4;4;38,4
9460;8513100;28;4;38,4
9461;8514000;2;64;38,64
9462;8514900;36;64;38,64
9463;8515800;96;64;38,64
9464;8516700;68;64;38,64
9465;8517600;16;88;29,88
9466;8518500;48;88;29,88
9467;8519400;88;88;29,88
9468;8520300;52;88;29,88
9469;8521200;48;68;18,68
9470;8522100;2;68;18,68
9471;8523000;96;68;18,68
9472;8523900;44;68;18,68
9473;8524800;4;64;12,64
9474;8525700;12;64;12,64
9475;8526600;84;64;12,64
9476;8527500;8;64;12,64
9477;8528400;2;56;4,56
9478;8529300;52;56;4,56
9479;8530200;72;56;4,56
9480;8531100;84;56;4,56
9481;8532000;52;12;0,12
9482;8532900;96;12;0,12
9483;8533800;36;12;0,12
9484;8534700;45;10;0,12
9485;8535600;48;10;0
9486;8536500;38;8;0
9487;8537400;72;10;0
9488;8538300;64;10;0
9489;8539200;72;10;0
9490;8540100;6;8;0
9491;8541000;6;10;0
9492;8541900;72;10;0
9493;8542800;24;8;0
9494;8543700;92;10;0
9495;8544600;44;8;0
9496;8545500;8;7;0
9497;8546400;28;6;0
9498;8547300;48;4;0
9499;8548200;56;3;0
9500;8549100;64;3;0
9501;8550000;4;3;0
9502;8550900;52;3;0
9503;8551800;6;28;0
9504;8552700;56;3;0
9505;8553600;88;3;0
9506;8554500;32;3;0
9507;8555400;84;3;0
9508;8556300;44;3;0
9509;8557200;76;3;0
9510;8558100;56;3;0
9511;8559000;48;3;0
9512;8559900;32;3;0
9513;8560800;56;3;0
9514;8561700;72;3;0
9515;8562600;84;3;0
9516;8563500;12;28;0
9517;8564400;56;3;0
9518;8565300;12;3;0
9519;8566200;68;3;0
9520;8567100;12;28;0
9521;8568000;4;3;0
9522;8568900;44;3;0
9523;8569800;92;3;0
9524;8570700;92;3;0
9525;8571600;32;3;0
9526;8572500;12;3;0
9527;8573400;8;5;0
9528;8574300;92;7;0
9529;8575200;72;6;2,6
9530;8576100;24;6;2,6
9531;8577000;56;6;2,6
9532;8577900;16;6;2,6
9533;8578800;92;64;22,64
9534;8579700;52;64;22,64
9535;8580600;16;13;22,64
9536;8581500;84;64;22,64
9537;8582400;68;64;40,64
9538;8583300;8;64;40,64
9539;8584200;12;64;40,64
9540;8585100;8;64;40,64
9541;8586000;32;76;74,76
9542;8586900;64;76;74,76
9543;8587800;36;76;74,76
9544;8588700;44;76;74,76
9545;8589600;28;4;124,04
9546;8590500;24;4;124,04
9547;8591400;64;4;124,04
9548;8592300;12;4;124,04
9549;8593200;52;4;117,04
9550;8594100;92;4;117,04
9551;8595000;88;4;117,04
9552;8595900;76;4;117,04
9553;8596800;48;20;91,6
9554;8597700;2;6;91,6
9555;8598600;88;6;91,6
9556;8599500;4;6;91,6
9557;8600400;52;72;68,72
9558;8601300;2;72;68,72
9559;8602200;72;72;68,72
9560;8603100;4;72;68,72
9561;8604000;8;16;54,16
9562;8604900;72;16;54,16
9563;8605800;36;16;54,16
9564;8606700;16;16;54,16
9565;8607600;84;36;33,36
9566;8608500;24;36;33,36
9567;8609400;88;36;33,36
9568;8610300;4;36;33,36
9569;8611200;36;20;33
9570;8612100;64;20;33
9571;8613000;8;20;33
9572;8613900;48;20;33
9573;8614800;84;4;16,4
9574;8615700;64;20;16,4
9575;8616600;84;4;16,4
9576;8617500;4;4;16,4
9577;8618400;24;24;1,24
9578;8619300;2;24;1,24
9579;8620200;84;24;1,24
9580;8621100;64;24;1,24
9581;8622000;4;12;0
9582;8622900;8;11;0
9583;8623800;64;10;0
9584;8624700;24;10;0
9585;8625600;66;8;0
9586;8626500;64;8;0
9587;8627400;96;10;0
9588;8628300;36;10;0
9589;8629200;64;10;0
9590;8630100;2;10;0
9591;8631000;76;8;0
9592;8631900;32;7;0
9593;8632800;4;6;0
9594;8633700;48;4;0
9595;8634600;48;3;0
9596;8635500;48;3;0
9597;8636400;48;3;0
9598;8637300;48;3;0
9599;8638200;52;3;0
9600;8639100;52;3;0
9601;8640000;56;3;0
9602;8640900;64;3;0
9603;8641800;72;3;0
9604;8642700;8;3;0
9605;8643600;15;11;0
9606;8644500;24;3;0
9607;8645400;6;3;0
9608;8646300;4;3;0
9609;8647200;52;3;0
9610;8648100;13;28;0
9611;8649000;48;3;0
9612;8649900;88;3;0
9613;8650800;36;3;0
9614;8651700;8;3;0
9615;8652600;44;28;0
9616;8653500;48;28;0
9617;8654400;28;3;0
9618;8655300;76;3;0
9619;8656200;56;3;0
9620;8657100;28;3;0
9621;8658000;8;3;0
9622;8658900;8;3;0
9623;8659800;6;5;0
9624;8660700;48;7;0
9625;8661600;4;4;14,4
9626;8662500;4;4;14,4
9627;8663400;88;4;14,4
9628;8664300;28;4;14,4
9629;8665200;8;36;44,36
9630;8666100;36;36;44,36
9631;8667000;68;13;44,36
9632;8667900;24;36;44,36
9633;8668800;88;64;80,64
9634;8669700;33;13;80,64
9635;8670600;96;64;80,64
9636;8671500;96;64;80,64
9637;8672400;8;48;117,48
9638;8673300;64;48;117,48
9639;8674200;72;48;117,48
9640;8675100;8;48;117,48
9641;8676000;64;84;143,84
9642;8676900;36;84;143,84
9643;8677800;16;84;143,84
9644;8678700;96;84;143,84
9645;8679600;56;20;149
9646;8680500;12;20;149
9647;8681400;84;20;149
9648;8682300;96;20;149
9649;8683200;48;20;148,56
9650;8684100;2;56;148,56
9651;8685000;8;56;148,56
9652;8685900;6;56;148,56
9653;8686800;6;4;117,4
9654;8687700;84;4;117,4
9655;8688600;32;4;117,4
9656;8689500;72;4;117,4
9657;8690400;4;76;77,76
9658;8691300;92;76;77,76
9659;8692200;88;76;77,76
9660;8693100;76;76;77,76
9661;8694000;48;84;79,84
9662;8694900;6;84;79,84
9663;8695800;12;84;79,84
9664;8696700;72;84;79,84
9665;8697600;84;16;49,16
9666;8698500;2;16;49,16
9667;8699400;88;16;49,16
9668;8700300;32;16;49,16
9669;8701200;68;84;22,84
9670;8702100;64;20;22,84
9671;8703000;68;84;22,84
9672;8703900;24;84;22,84
9673;8704800;8;52;0,52
9674;8705700;6;52;0,52
9675;8706600;48;52;0,52
9676;8707500;76;52;0,52
9677;8708400;88;12;0
9678;8709300;16;11;0
9679;8710200;52;10;0
9680;8711100;16;10;0
9681;8712000;8;10;0
9682;8712900;52;8;0
9683;8713800;32;10;0
9684;8714700;24;10;0
9685;8715600;24;10;0
9686;8716500;48;10;0
9687;8717400;56;8;0
9688;8718300;44;7;0
9689;8719200;76;6;0
9690;8720100;48;4;0
9691;8721000;48;3;0
9692;8721900;48;3;0
9693;8722800;48;3;0
9694;8723700;48;3;0
9695;8724600;48;3;0
9696;8725500;48;3;0
9697;8726400;48;3;0
9698;8727300;48;3;0
9699;8728200;48;3;0
9700;8729100;48;3;0
9701;8730000;48;28;0
9702;8730900;48;3;0
9703;8731800;48;3;0
9704;8732700;48;3;0
9705;8733600;48;3;0
9706;8734500;48;3;0
9707;8735400;48;3;0
9708;8736300;48;3;0
9709;8737200;48;3;0
9710;8738100;48;3;0
9711;8739000;48;28;0
9712;8739900;48;28;0
9713;8740800;48;3;0
9714;8741700;48;3;0
9715;8742600;28;28;0
9716;8743500;29;28;0
9717;8744400;12;3;0
9718;8745300;8;3;0
9719;8746200;32;5;0
9720;8747100;32;7;0
9721;8748000;6;88;3,88
9722;8748900;12;88;3,88
9723;8749800;64;88;3,88
9724;8750700;64;88;3,88
9725;8751600;84;36;16,36
9726;8752500;44;36;16,36
9727;8753400;28;13;16,36
9728;8754300;4;36;16,36
9729;8755200;16;64;27,64
9730;8756100;24;64;27,64
9731;8757000;88;64;27,64
9732;8757900;68;64;27,64
9733;8758800;4;4;41,04
9734;8759700;2;4;41,04
9735;8760600;28;4;41,04
9736;8761500;36;4;41,04
9737;8762400;24;17;64
9738;8763300;2;18;64
9739;8764200;36;20;64
9740;8765100;96;20;64
9741;8766000;52;24;50,24
9742;8766900;2;24;50,24
9743;8767800;8;24;50,24
9744;8768700;56;24;50,24
9745;8769600;84;20;40,04
9746;8770500;36;4;40,04
9747;8771400;12;4;40,04
9748;8772300;68;4;40,04
9749;8773200;96;6;68,6
9750;8774100;6;6;68,6
9751;8775000;96;6;68,6
9752;8775900;52;6;68,6
9753;8776800;24;8;46,08
9754;8777700;8;8;46,08
9755;8778600;8;8;46,08
9756;8779500;44;8;46,08
9757;8780400;4;28;29,28
9758;8781300;32;28;29,28
9759;8782200;32;28;29,28
9760;8783100;84;28;29,28
9761;8784000;44;64;27,64
9762;8784900;28;64;27,64
9763;8785800;68;64;27,64
9764;8786700;52;64;27,64
9765;8787600;44;8;15,08
9766;8788500;56;20;15,08
9767;8789400;4;8;15,08
9768;8790300;4;8;15,08
9769;8791200;6;16;1,16
9770;8792100;8;16;1,16
9771;8793000;32;16;1,16
9772;8793900;32;16;1,16
9773;8794800;28;12;0
9774;8795700;51;16;0
9775;8796600;76;10;0
9776;8797500;72;10;0
9777;8798400;2;10;0
9778;8799300;6;8;0
9779;8800200;8;10;0
9780;8801100;68;10;0
9781;8802000;48;10;0
9782;8802900;12;10;0
9783;8803800;68;8;0
9784;8804700;28;7;0
9785;8805600;72;6;0
9786;8806500;48;4;0
9787;8807400;48;3;0
9788;8808300;48;3;0
9789;8809200;48;3;0
9790;8810100;48;3;0
9791;8811000;48;3;0
9792;8811900;48;3;0
9793;8812800;52;3;0
9794;8813700;52;3;0
9795;8814600;52;3;0
9796;8815500;52;3;0
9797;8816400;56;28;0
9798;8817300;56;3;0
9799;8818200;6;3;0
9800;8819100;64;3;0
9801;8820000;68;3;0
9802;8820900;68;3;0
9803;8821800;72;3;0
9804;8822700;76;3;0
9805;8823600;8;3;0
9806;8824500;92;3;0
9807;8825400;16;28;0
9808;8826300;44;28;0
9809;8827200;22;28;0
9810;8828100;2;3;0
9811;8829000;88;3;0
9812;8829900;56;3;0
9813;8830800;88;3;0
9814;8831700;24;3;0
9815;8832600;8;5;0
9816;8833500;4;7;0
9817;8834400;84;68;15,68
9818;8835300;68;68;15,68
9819;8836200;96;68;15,68
9820;8837100;44;68;15,68
9821;8838000;84;92;41,92
9822;8838900;28;92;41,92
9823;8839800;36;13;41,92
9824;8840700;92;92;41,92
9825;8841600;36;72;69,72
9826;8842500;12;72;69,72
9827;8843400;88;72;69,72
9828;8844300;48;72;69,72
9829;8845200;48;88;112,88
9830;8846100;72;88;112,88
9831;8847000;56;88;112,88
9832;8847900;68;88;112,88
9833;8848800;68;96;95,96
9834;8849700;84;96;95,96
9835;8850600;4;96;95,96
9836;8851500;32;96;95,96
9837;8852400;64;64;91,64
9838;8853300;6;64;91,64
9839;8854200;4;64;91,64
9840;8855100;36;64;91,64
9841;8856000;64;20;113,8
9842;8856900;32;8;113,8
9843;8857800;2;8;113,8
9844;8858700;84;8;113,8
9845;8859600;68;32;96,32
9846;8860500;76;32;96,32
9847;8861400;81;20;96,32
9848;8862300;92;32;96,32
9849;8863200;96;28;22,28
9850;8864100;4;28;22,28
9851;8865000;68;28;22,28
9852;8865900;72;28;22,28
9853;8866800;76;4;36,04
9854;8867700;36;4;36,04
9855;8868600;56;4;36,04
9856;8869500;4;4;36,04
9857;8870400;56;48;26,48
9858;8871300;28;48;26,48
9859;8872200;84;48;26,48
9860;8873100;12;48;26,48
9861;8874000;49;20;13,68
9862;8874900;12;20;13,68
9863;8875800;56;68;13,68
9864;8876700;36;68;13,68
9865;8877600;44;28;0,28
9866;8878500;4;28;0,28
9867;8879400;64;28;0,28
9868;8880300;53;13;0,28
9869;8881200;88;12;0
9870;8882100;51;16;0
9871;8883000;24;10;0
9872;8883900;56;10;0
9873;8884800;68;10;0
9874;8885700;44;8;0
9875;8886600;76;10;0
9876;8887500;52;10;0
9877;8888400;58;8;0
9878;8889300;28;10;0
9879;8890200;52;8;0
9880;8891100;76;7;0
9881;8892000;4;6;0
9882;8892900;48;4;0
9883;8893800;48;3;0
9884;8894700;48;3;0
9885;8895600;48;3;0
9886;8896500;48;3;0
9887;8897400;48;3;0
9888;8898300;48;3;0
9889;8899200;52;3;0
9890;8900100;56;3;0
9891;8901000;64;3;0
9892;8901900;72;3;0
9893;8902800;84;3;0
9894;8903700;4;3;0
9895;8904600;28;3;0
9896;8905500;6;3;0
9897;8906400;2;3;0
9898;8907300;84;3;0
9899;8908200;48;3;0
9900;8909100;12;3;0
9901;8910000;8;3;0
9902;8910900;56;3;0
9903;8911800;48;3;0
9904;8912700;6;3;0
9905;8913600;72;3;0
9906;8914500;13;28;0
9907;8915400;64;3;0
9908;8916300;68;3;0
9909;8917200;52;3;0
9910;8918100;4;3;0
9911;8919000;72;5;0
9912;8919900;12;7;0
9913;8920800;36;36;15,36
9914;8921700;16;36;15,36
9915;8922600;16;36;15,36
9916;8923500;28;36;15,36
9917;8924400;4;2;47,2
9918;8925300;84;2;47,2
9919;8926200;4;2;47,2
9920;8927100;49;13;47,2
9921;8928000;24;4;57,4
9922;8928900;64;13;57,4
9923;8929800;52;4;57,4
9924;8930700;32;4;57,4
9925;8931600;28;52;82,52
9926;8932500;44;52;82,52
9927;8933400;48;52;82,52
9928;8934300;96;52;82,52
9929;8935200;44;36;113,36
9930;8936100;4;36;113,36
9931;8937000;2;36;113,36
9932;8937900;36;36;113,36
9933;8938800;84;2;90,2
9934;8939700;24;2;90,2
9935;8940600;72;2;90,2
9936;8941500;52;2;90,2
9937;8942400;32;4;129,04
9938;8943300;36;4;129,04
9939;8944200;52;4;129,04
9940;8945100;44;4;129,04
9941;8946000;16;6;117,6
9942;8946900;16;6;117,6
9943;8947800;12;6;117,6
9944;8948700;94;20;117,6
9945;8949600;4;72;101,72
9946;8950500;56;72;101,72
9947;8951400;83;20;101,72
9948;8952300;64;72;101,72
9949;8953200;32;16;66,16
9950;8954100;52;16;66,16
9951;8955000;36;16;66,16
9952;8955900;96;16;66,16
9953;8956800;52;6;53,6
9954;8957700;52;6;53,6
9955;8958600;8;6;53,6
9956;8959500;88;6;53,6
9957;8960400;52;2;28,2
9958;8961300;8;2;28,2
9959;8962200;16;2;28,2
9960;8963100;8;2;28,2
9961;8964000;24;36;0,36
9962;8964900;64;36;0,36
9963;8965800;72;36;0,36
9964;8966700;84;36;0,36
9965;8967600;64;12;0
9966;8968500;72;16;0
9967;8969400;84;10;0
9968;8970300;8;10;0
9969;8971200;92;10;0
9970;8972100;8;10;0
9971;8973000;32;10;0
9972;8973900;64;10;0
9973;8974800;56;8;0
9974;8975700;8;10;0
